sample_id,source,model_label,position_bucket,top_subject,n_tokens,n_chars,mtld,flesch_kincaid_grade,hedge_count_per_100tok,disfluency_per_100tok,past_term_per_100tok,present_term_per_100tok,future_term_per_100tok,abstract_noun_ratio,is_question,contraction_rate,lowercase_first_char,nonstandard_spelling
d0105_t005,frontier,opus47,early,Geometry and Measure,7.0,27.0,0.0,-1.4499999999999993,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,1.0,0.0,1.0,0.0
d0221_t007,frontier,opus47,early,Algebra,6.0,18.0,0.0,0.5166666666666693,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0
d0201_t011,frontier,opus47,middle,Number,1.0,1.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0347_t003,frontier,opus47,early,Number,23.0,62.0,0.0,1.8733333333333313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,1.0,0.0
d0247_t003,frontier,opus47,early,Number,5.0,18.0,0.0,-1.8399999999999999,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0368_t000,frontier,opus47,early,Number,23.0,97.0,0.0,4.964444444444446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.695652173913043,0.0,0.0
d0246_t011,frontier,opus47,middle,Geometry and Measure,10.0,29.0,0.0,-1.4499999999999993,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0294_t013,frontier,opus47,middle,Number,9.0,18.0,0.0,-1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0227_t012,frontier,opus47,middle,Algebra,6.0,13.0,0.0,-2.619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0162_t003,frontier,opus47,early,Number,28.0,111.0,0.0,0.6078181818181818,0.0,0.0,0.0,7.142857142857143,0.0,0.0,1.0,0.0,1.0,0.0
d0333_t009,frontier,opus47,middle,Number,5.0,21.0,0.0,-2.619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0255_t031,frontier,opus47,middle,Geometry and Measure,3.0,13.0,0.0,8.790000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0
d0136_t015,frontier,opus47,middle,Number,5.0,10.0,0.0,-2.2299999999999986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0324_t020,frontier,opus47,middle,Algebra,2.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0139_t005,frontier,opus47,middle,Number,7.0,38.0,0.0,2.3114285714285714,0.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.285714285714286
d0086_t015,frontier,opus47,middle,Algebra,7.0,27.0,0.0,0.6257142857142846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0195_t005,frontier,opus47,middle,Number,9.0,27.0,0.0,-1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0093_t011,frontier,opus47,middle,Geometry and Measure,3.0,8.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0223_t051,frontier,opus47,middle,Number,5.0,23.0,0.0,0.5199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0
d0294_t015,frontier,opus47,middle,Number,12.0,32.0,0.0,-0.6699999999999982,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0271_t005,frontier,opus47,middle,Number,1.0,1.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0316_t009,frontier,opus47,middle,Data and Statistics,2.0,12.0,0.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0203_t009,frontier,opus47,middle,Algebra,11.0,33.0,0.0,-0.6699999999999982,0.0,9.090909090909092,0.0,0.0,9.090909090909092,0.0,1.0,0.0,1.0,0.0
d0238_t009,frontier,opus47,middle,Geometry and Measure,8.0,32.0,0.0,2.280000000000001,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,1.0,0.0
d0246_t007,frontier,opus47,middle,Geometry and Measure,1.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0232_t007,frontier,opus47,middle,Data and Statistics,34.0,122.0,0.0,-1.1574999999999989,0.0,0.0,0.0,5.882352941176471,8.823529411764707,0.0,1.0,0.0,0.0,0.0
d0005_t009,frontier,opus47,middle,Number,6.0,15.0,0.0,-2.2299999999999986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0374_t015,frontier,opus47,middle,Algebra,10.0,51.0,0.0,3.650000000000002,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0
d0176_t009,frontier,opus47,middle,Number,11.0,40.0,0.0,2.1950000000000003,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,9.090909090909092,1.0,0.0
d0280_t009,frontier,opus47,middle,Number,25.0,107.0,0.0,2.4700000000000024,0.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0
d0250_t007,frontier,opus47,middle,Number,8.0,15.0,0.0,-1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0183_t013,frontier,opus47,middle,Number,6.0,15.0,0.0,-2.2299999999999986,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,1.0,0.0,1.0,0.0
d0140_t011,frontier,opus47,middle,Number,2.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0236_t009,frontier,opus47,middle,Data and Statistics,12.0,41.0,0.0,-1.6449999999999996,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,1.0,0.0,1.0,0.0
d0296_t023,frontier,opus47,middle,Number,2.0,6.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0341_t016,frontier,opus47,middle,Number,4.0,19.0,0.0,5.246666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0369_t009,frontier,opus47,middle,Data and Statistics,5.0,16.0,0.0,-1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0041_t015,frontier,opus47,middle,Data and Statistics,13.0,56.0,0.0,2.8566666666666656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0230_t011,frontier,opus47,middle,Data and Statistics,1.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0112_t005,frontier,opus47,middle,Number,7.0,16.0,0.0,-2.2299999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0293_t015,frontier,opus47,middle,Number,29.0,95.0,0.0,-0.008369565217391184,3.4482758620689653,0.0,3.4482758620689653,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0
d0221_t015,frontier,opus47,middle,Algebra,21.0,48.0,0.0,0.8900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0078_t006,frontier,opus47,middle,Number,9.0,17.0,0.0,-1.8399999999999999,0.0,11.11111111111111,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0137_t011,frontier,opus47,middle,Number,2.0,7.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0272_t019,frontier,opus47,middle,Number,8.0,25.0,0.0,0.5199999999999996,0.0,12.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0203_t011,frontier,opus47,middle,Algebra,8.0,24.0,0.0,-0.7392857142857139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0021_t013,frontier,opus47,middle,Number,6.0,27.0,0.0,0.5199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0210_t011,frontier,opus47,middle,Algebra,11.0,43.0,0.0,2.645454545454548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0277_t011,frontier,opus47,middle,Number,1.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0068_t015,frontier,opus47,middle,Number,5.0,18.0,0.0,-2.2299999999999986,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0
d0346_t013,frontier,opus47,middle,Number,14.0,58.0,0.0,2.8566666666666656,0.0,14.285714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0284_t023,frontier,opus47,middle,Number,4.0,15.0,0.0,5.246666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0263_t009,frontier,opus47,middle,Number,11.0,43.0,0.0,1.2900000000000027,0.0,0.0,9.090909090909092,0.0,9.090909090909092,0.0,0.0,0.0,1.0,0.0
d0048_t013,frontier,opus47,middle,Geometry and Measure,10.0,39.0,0.0,3.653333333333336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0150_t011,frontier,opus47,middle,Number,1.0,1.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0023_t009,frontier,opus47,middle,Number,56.0,194.0,0.0,-1.2874242424242421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,0.0,0.0
d0047_t011,frontier,opus47,middle,Geometry and Measure,1.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0039_t028,frontier,opus47,middle,Algebra,3.0,13.0,0.0,5.246666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0272_t027,frontier,opus47,middle,Number,7.0,17.0,0.0,-2.2299999999999986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0270_t013,frontier,opus47,middle,Number,3.0,10.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0340_t009,frontier,opus47,middle,Number,12.0,47.0,0.0,1.572727272727274,0.0,8.333333333333334,0.0,8.333333333333334,0.0,0.0,1.0,0.0,1.0,0.0
d0264_t007,frontier,opus47,middle,Number,7.0,24.0,0.0,0.5199999999999996,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,1.0,0.0,0.0,0.0
d0348_t014,frontier,opus47,middle,Number,21.0,70.0,0.0,-1.053333333333331,0.0,4.761904761904762,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0305_t010,frontier,opus47,middle,Number,7.0,24.0,0.0,2.879999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0143_t012,frontier,opus47,middle,Number,7.0,17.0,0.0,-1.8399999999999999,0.0,0.0,0.0,14.285714285714286,0.0,0.0,1.0,0.0,1.0,0.0
d0192_t015,frontier,opus47,middle,Number,2.0,4.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0360_t011,frontier,opus47,middle,Number,2.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0378_t005,frontier,opus47,middle,Algebra,17.0,74.0,0.0,5.884285714285717,0.0,5.882352941176471,0.0,0.0,0.0,0.0,1.0,5.882352941176471,0.0,5.882352941176471
d0122_t012,frontier,opus47,middle,Number,7.0,19.0,0.0,-2.2299999999999986,0.0,0.0,0.0,14.285714285714286,0.0,0.0,1.0,0.0,0.0,0.0
d0279_t009,frontier,opus47,middle,Number,5.0,18.0,0.0,0.5199999999999996,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0
d0168_t012,frontier,opus47,middle,Number,16.0,61.0,0.0,4.003076923076925,0.0,6.25,0.0,0.0,0.0,0.5,1.0,0.0,1.0,6.25
d0174_t007,frontier,opus47,middle,Number,10.0,33.0,0.0,2.342222222222226,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
d0018_t009,frontier,opus47,middle,Number,10.0,26.0,0.0,-1.4499999999999993,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0364_t005,frontier,opus47,middle,Data and Statistics,10.0,40.0,0.0,2.4700000000000024,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0
d0360_t007,frontier,opus47,middle,Number,1.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0076_t007,frontier,opus47,middle,Number,5.0,20.0,0.0,0.7199999999999989,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0
d0105_t011,frontier,opus47,middle,Geometry and Measure,9.0,17.0,0.0,-1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0123_t007,frontier,opus47,middle,Number,1.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0293_t009,frontier,opus47,middle,Number,16.0,57.0,0.0,0.6257142857142846,0.0,6.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0100_t021,frontier,opus47,middle,Number,16.0,50.0,0.0,-1.2466666666666661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0198_t007,frontier,opus47,middle,Number,10.0,33.0,0.0,-0.6699999999999982,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,1.0,0.0
d0296_t013,frontier,opus47,middle,Number,10.0,39.0,0.0,-0.6699999999999982,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0
d0292_t011,frontier,opus47,middle,Data and Statistics,12.0,42.0,0.0,3.7550000000000026,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
d0193_t013,frontier,opus47,middle,Number,12.0,38.0,0.0,0.11000000000000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0279_t011,frontier,opus47,middle,Number,11.0,31.0,0.0,-0.27999999999999936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0166_t013,frontier,opus47,middle,Number,7.0,22.0,0.0,-1.8399999999999999,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,1.0,0.0,0.0,0.0
d0248_t029,frontier,opus47,middle,Number,4.0,16.0,0.0,5.246666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0104_t009,frontier,opus47,middle,Geometry and Measure,18.0,40.0,0.0,1.2800000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0010_t017,frontier,opus47,middle,Algebra,11.0,29.0,0.0,-1.4499999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0095_t011,frontier,opus47,middle,Number,2.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0166_t015,frontier,opus47,middle,Number,13.0,50.0,0.0,0.5004545454545486,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,1.0,0.0,0.0,0.0
d0022_t013,frontier,opus47,middle,Number,4.0,11.0,0.0,-2.619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0
d0018_t007,frontier,opus47,middle,Number,2.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0042_t009,frontier,opus47,middle,Data and Statistics,17.0,74.0,0.0,3.068333333333335,5.882352941176471,5.882352941176471,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0007_t007,frontier,opus47,middle,Number,7.0,22.0,0.0,0.5199999999999996,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
d0312_t009,frontier,opus47,middle,Algebra,10.0,48.0,0.0,2.342222222222226,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
d0181_t013,frontier,opus47,middle,Number,4.0,20.0,0.0,-2.2299999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0112_t007,frontier,opus47,middle,Number,18.0,59.0,0.0,4.19857142857143,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0
d0196_t011,frontier,opus47,middle,Number,1.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0117_t019,frontier,opus47,middle,Number,10.0,30.0,0.0,-0.754999999999999,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0
d0348_t012,frontier,opus47,middle,Number,1.0,4.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0191_t006,frontier,opus47,middle,Number,6.0,14.0,0.0,-2.2299999999999986,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,1.0,0.0,0.0,0.0
d0039_t022,frontier,opus47,middle,Algebra,5.0,11.0,0.0,-2.2299999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0125_t015,frontier,opus47,middle,Number,1.0,5.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0164_t013,frontier,opus47,late,Number,8.0,31.0,0.0,2.3114285714285714,0.0,0.0,0.0,12.5,0.0,0.0,1.0,0.0,0.0,12.5
d0313_t012,frontier,opus47,middle,Number,25.0,77.0,0.0,0.06750000000000256,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
d0030_t017,frontier,opus47,late,Geometry and Measure,2.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0317_t015,frontier,opus47,late,Data and Statistics,6.0,20.0,0.0,0.5199999999999996,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,1.0,0.0,1.0,0.0
d0149_t053,frontier,opus47,late,Number,8.0,40.0,0.0,0.946428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5
d0077_t029,frontier,opus47,late,Number,1.0,1.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0206_t019,frontier,opus47,late,Algebra,16.0,59.0,0.0,1.6700000000000017,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,1.0,0.0
d0137_t017,frontier,opus47,late,Number,8.0,31.0,0.0,-1.4499999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0374_t013,frontier,opus47,middle,Algebra,23.0,78.0,0.0,0.5,0.0,4.3478260869565215,0.0,4.3478260869565215,0.0,0.0,1.0,0.0,1.0,0.0
d0028_t015,frontier,opus47,late,Number,4.0,8.0,0.0,-2.619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0127_t009,frontier,opus47,late,Number,1.0,4.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0182_t013,frontier,opus47,late,Number,20.0,78.0,0.0,2.280000000000001,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
d0330_t023,frontier,opus47,late,Number,3.0,10.0,0.0,2.890000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0042_t023,frontier,opus47,late,Data and Statistics,16.0,68.0,0.0,-0.07833333333333137,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,1.0,6.25
d0070_t033,frontier,opus47,late,Number,5.0,13.0,0.0,-2.619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0174_t015,frontier,opus47,late,Number,24.0,88.0,0.0,-0.1388888888888875,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,4.166666666666667,0.0,4.166666666666667
d0098_t019,frontier,opus47,late,Geometry and Measure,5.0,17.0,0.0,5.246666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0286_t015,frontier,opus47,late,Number,8.0,24.0,0.0,-1.4499999999999993,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,1.0,0.0
d0088_t027,frontier,opus47,late,Algebra,4.0,12.0,0.0,0.7199999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0363_t015,frontier,opus47,late,Geometry and Measure,12.0,39.0,0.0,3.7550000000000026,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.0,0.0
d0215_t019,frontier,opus47,late,Algebra,6.0,22.0,0.0,-2.2299999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0039_t048,frontier,opus47,late,Algebra,50.0,181.0,0.0,3.2524324324324354,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
d0346_t021,frontier,opus47,late,Number,13.0,42.0,0.0,-0.7238888888888866,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,1.0,0.0,0.0,0.0
d0315_t015,frontier,opus47,late,Data and Statistics,5.0,22.0,0.0,0.5199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0172_t033,frontier,opus47,late,Number,10.0,32.0,0.0,-0.6699999999999982,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
d0030_t013,frontier,opus47,late,Geometry and Measure,10.0,43.0,0.0,4.830000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0009_t023,frontier,opus47,late,Number,5.0,15.0,0.0,0.7199999999999989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0298_t023,frontier,opus47,late,Number,4.0,11.0,0.0,-2.619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0367_t029,frontier,opus47,late,Number,9.0,30.0,0.0,2.3114285714285714,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,1.0,0.0
d0194_t019,frontier,opus47,late,Number,2.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0121_t021,frontier,opus47,late,Number,5.0,23.0,0.0,-1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0361_t019,frontier,opus47,late,Number,17.0,63.0,0.0,0.6257142857142846,0.0,0.0,0.0,17.647058823529413,0.0,0.0,0.0,0.0,1.0,0.0
d0276_t022,frontier,opus47,late,Number,7.0,28.0,0.0,0.6257142857142846,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,0.0,0.0,1.0,0.0
d0122_t022,frontier,opus47,late,Number,21.0,64.0,0.0,-0.6699999999999982,9.523809523809524,4.761904761904762,0.0,9.523809523809524,0.0,0.0,1.0,4.761904761904762,0.0,0.0
d0169_t017,frontier,opus47,late,Number,1.0,1.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0374_t021,frontier,opus47,late,Algebra,12.0,46.0,0.0,1.2900000000000027,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,0.0,0.0,1.0,0.0
d0295_t017,frontier,opus47,late,Number,1.0,4.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0215_t017,frontier,opus47,late,Algebra,4.0,8.0,0.0,-2.619999999999999,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0
d0004_t015,frontier,opus47,late,Number,5.0,18.0,0.0,0.7199999999999989,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
d0278_t038,frontier,opus47,late,Number,1.0,1.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0371_t018,frontier,opus47,late,Algebra,1.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0242_t013,frontier,opus47,late,Data and Statistics,7.0,22.0,0.0,-1.0599999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0002_t021,frontier,opus47,late,Algebra,7.0,21.0,0.0,1.3133333333333361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0131_t034,frontier,opus47,late,Number,7.0,28.0,0.0,6.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.285714285714286
d0161_t023,frontier,opus47,late,Number,10.0,38.0,0.0,-0.6699999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0277_t023,frontier,opus47,late,Number,1.0,5.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0348_t020,frontier,opus47,late,Number,10.0,39.0,0.0,2.280000000000001,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0
d0147_t015,frontier,opus47,late,Number,5.0,21.0,0.0,-2.2299999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0201_t013,frontier,opus47,late,Number,10.0,36.0,0.0,-1.0599999999999987,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
d0278_t048,frontier,opus47,late,Number,21.0,68.0,0.0,3.5341176470588245,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,4.761904761904762
d0237_t031,frontier,opus47,late,Geometry and Measure,19.0,83.0,0.0,1.5425000000000004,0.0,0.0,0.0,5.2631578947368425,0.0,0.0,0.0,0.0,1.0,0.0
d0000_t015,frontier,opus47,late,Algebra,5.0,14.0,0.0,-1.8399999999999999,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0
d0170_t013,frontier,opus47,late,Number,15.0,53.0,0.0,1.5731818181818191,0.0,0.0,0.0,6.666666666666667,0.0,0.0,1.0,0.0,1.0,0.0
d0278_t042,frontier,opus47,late,Number,2.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0042_t019,frontier,opus47,late,Data and Statistics,11.0,46.0,0.0,3.653333333333336,0.0,0.0,0.0,9.090909090909092,0.0,0.0,1.0,0.0,1.0,0.0
d0354_t020,frontier,opus47,late,Number,8.0,27.0,0.0,-1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0357_t013,frontier,opus47,late,Number,14.0,56.0,0.0,-0.4666666666666668,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,1.0,0.0
d0222_t019,frontier,opus47,late,Algebra,12.0,45.0,0.0,3.650000000000002,0.0,0.0,0.0,8.333333333333334,0.0,0.0,1.0,0.0,0.0,0.0
